id_annonce,type_bien,ville,quartier,quartier_groupe,prix_m2,surface_m2,nb_chambres,source
400,Appartement,Agadir,Taddart,Autre_Agadir,13716.81,113.0,2,Mubawab
403,Appartement,Agadir,Lekhiam,Autre_Agadir,10000.0,120.0,3,Mubawab
404,Appartement,Agadir,Hay Salam,Hay Salam,16292.13,89.0,2,Mubawab
405,Appartement,Agadir,Founti,Founti,22680.41,97.0,2,Mubawab
406,Appartement,Agadir,Taddart Anza,Autre_Agadir,7142.86,56.0,2,Mubawab
407,Appartement,Agadir,Hay Mohammadi,Hay Mohammadi,8153.85,65.0,2,Mubawab
408,Appartement,Agadir,Hay Houda,Hay Houda,14130.43,92.0,2,Mubawab
409,Appartement,Agadir,Lekhiam,Autre_Agadir,7692.31,104.0,3,Mubawab
412,Appartement,Agadir,Cité Adrar,Cité Adrar,9687.5,64.0,2,Mubawab
413,Appartement,Agadir,Al Wifaq,Al Wifaq,14787.23,94.0,3,Mubawab
415,Appartement,Agadir,Cité Adrar,Cité Adrar,11111.11,54.0,3,Mubawab
418,Appartement,Agadir,Secteur Touristique,Secteur Touristique,30880.0,250.0,3,Mubawab
422,Appartement,Agadir,Secteur Touristique,Secteur Touristique,13913.04,92.0,2,Mubawab
423,Appartement,Agadir,Hay Massira,Hay Massira,10714.29,84.0,2,Mubawab
424,Appartement,Agadir,Secteur Touristique,Secteur Touristique,36363.64,110.0,2,Mubawab
425,Appartement,Agadir,Hay Mohammadi,Hay Mohammadi,13281.25,64.0,3,Mubawab
430,Appartement,Agadir,Hay Mohammadi,Hay Mohammadi,14000.0,100.0,3,Mubawab
431,Appartement,Agadir,Hay Mohammadi,Hay Mohammadi,11940.3,67.0,2,Mubawab
432,Appartement,Agadir,Cité Adrar,Cité Adrar,10156.25,64.0,2,Mubawab
433,Appartement,Agadir,Ben Serguaou,Ben Serguaou,8695.65,69.0,2,Mubawab
434,Appartement,Agadir,Hay Massira,Hay Massira,15384.62,91.0,2,Mubawab
435,Appartement,Agadir,Cité Adrar,Cité Adrar,10166.67,60.0,2,Mubawab
436,Appartement,Agadir,Secteur Touristique,Secteur Touristique,18333.33,120.0,2,Mubawab
437,Appartement,Agadir,Hay Mohammadi,Hay Mohammadi,11956.52,92.0,2,Mubawab
441,Appartement,Agadir,Talborjt,Autre_Agadir,21600.0,125.0,2,Mubawab
442,Appartement,Agadir,Charaf,Charaf,19166.67,120.0,4,Mubawab
443,Appartement,Agadir,Hay Salam,Hay Salam,13500.0,114.0,2,Mubawab
444,Appartement,Agadir,Hay Salam,Hay Salam,11538.46,117.0,4,Mubawab
445,Appartement,Agadir,Abattoirs,Abattoirs,13736.26,91.0,2,Mubawab
447,Appartement,Agadir,Cité Adrar,Cité Adrar,13000.0,60.0,2,Mubawab
449,Appartement,Agadir,Founti,Founti,20618.56,97.0,2,Mubawab
450,Appartement,Agadir,Hay Salam,Hay Salam,9558.82,68.0,2,Mubawab
453,Appartement,Agadir,Hay Massira,Hay Massira,10697.67,86.0,2,Mubawab
921,Appartement,Casablanca,Les Hôpitaux,Autre_Casablanca,16012.66,158.0,3,Mubawab
922,Appartement,Casablanca,Californie,Californie,17125.0,100.0,2,Mubawab
928,Appartement,Casablanca,Belvédère,Belvédère,15540.54,74.0,2,Mubawab
930,Appartement,Casablanca,Les princesses,Les princesses,17187.5,96.0,2,Mubawab
931,Appartement,Casablanca,Ain Diab Extension,Ain Diab Extension,18500.0,80.0,2,Mubawab
932,Appartement,Casablanca,Californie,Californie,16239.04,114.0,2,Mubawab
934,Appartement,Casablanca,Casablanca Finance City,Casablanca Finance City,22950.82,122.0,2,Mubawab
935,Appartement,Casablanca,Maârif,Autre_Casablanca,17800.0,250.0,3,Mubawab
940,Appartement,Casablanca,Les princesses,Les princesses,13025.21,119.0,2,Mubawab
943,Appartement,Casablanca,Belvédère,Belvédère,11585.37,82.0,2,Mubawab
945,Appartement,Casablanca,Ain Diab Extension,Ain Diab Extension,14285.71,217.0,3,Mubawab
946,Appartement,Casablanca,Les princesses,Les princesses,12400.0,250.0,4,Mubawab
1077,Appartement,Casablanca,Casablanca Finance City,Casablanca Finance City,26881.72,93.0,2,Mubawab
947,Appartement,Casablanca,Gauthier,Gauthier,11029.41,136.0,2,Mubawab
948,Appartement,Casablanca,Casablanca Finance City,Casablanca Finance City,19580.42,286.0,4,Mubawab
949,Appartement,Casablanca,La Vilette,Autre_Casablanca,120625.0,80.0,2,Mubawab
950,Appartement,Casablanca,Les princesses,Les princesses,12727.27,165.0,3,Mubawab
951,Appartement,Casablanca,Californie,Californie,20740.74,135.0,2,Mubawab
952,Appartement,Casablanca,Sidi Moumen,Sidi Moumen,11428.57,140.0,3,Mubawab
953,Appartement,Casablanca,Les princesses,Les princesses,14746.99,83.0,2,Mubawab
954,Appartement,Casablanca,Californie,Californie,17094.02,117.0,3,Mubawab
956,Appartement,Casablanca,Anfa,Anfa,26455.03,189.0,3,Mubawab
961,Appartement,Casablanca,Mers Sultan,Mers Sultan,15714.29,105.0,2,Mubawab
963,Appartement,Casablanca,Roches Noires,Roches Noires,11025.64,78.0,2,Mubawab
964,Appartement,Casablanca,Californie,Californie,15699.3,143.0,3,Mubawab
971,Appartement,Casablanca,Ferme Bretonne (Hay Arraha),Autre_Casablanca,19885.06,87.0,2,Mubawab
972,Appartement,Casablanca,Les princesses,Les princesses,21200.0,75.0,2,Mubawab
976,Appartement,Casablanca,Belvédère,Belvédère,16477.27,88.0,2,Mubawab
978,Appartement,Casablanca,Ain Diab Extension,Ain Diab Extension,14285.71,217.0,3,Mubawab
979,Appartement,Casablanca,Les princesses,Les princesses,12090.91,165.0,3,Mubawab
980,Appartement,Casablanca,Triangle d'Or,Autre_Casablanca,17500.0,200.0,3,Mubawab
982,Appartement,Casablanca,Hay Salama,Autre_Casablanca,7261.9,42.0,2,Mubawab
983,Appartement,Casablanca,Californie,Californie,14954.95,222.0,3,Mubawab
984,Appartement,Casablanca,Sidi Moumen,Sidi Moumen,9027.78,72.0,2,Mubawab
985,Appartement,Casablanca,Ferme Bretonne (Hay Arraha),Autre_Casablanca,18000.0,86.0,2,Mubawab
986,Appartement,Casablanca,Racine,Racine,14653.47,202.0,3,Mubawab
987,Appartement,Casablanca,Californie,Californie,18852.46,61.0,2,Mubawab
989,Appartement,Casablanca,Anfa,Anfa,27372.26,137.0,2,Mubawab
997,Appartement,Casablanca,Californie,Californie,17020.2,99.0,2,Mubawab
1009,Appartement,Casablanca,Belvédère,Belvédère,9395.35,215.0,4,Mubawab
1011,Appartement,Casablanca,Ain Diab Extension,Ain Diab Extension,13148.15,270.0,4,Mubawab
1012,Appartement,Casablanca,Ain Diab,Ain Diab,18032.79,183.0,3,Mubawab
1014,Appartement,Casablanca,Ain Diab,Ain Diab,27810.65,169.0,3,Mubawab
1015,Appartement,Casablanca,Aïn Sebaâ,Aïn Sebaâ,11341.46,82.0,2,Mubawab
1017,Appartement,Casablanca,Bourgogne Ouest,Autre_Casablanca,15500.0,100.0,2,Mubawab
1172,Appartement,Casablanca,Centre Ville,Autre_Casablanca,10820.9,134.0,3,Mubawab
1018,Appartement,Casablanca,Ain Diab,Ain Diab,15428.57,350.0,4,Mubawab
1020,Appartement,Casablanca,Californie,Californie,15699.3,143.0,3,Mubawab
1024,Appartement,Casablanca,Oasis,Oasis,16000.0,80.0,2,Mubawab
1029,Appartement,Casablanca,Sidi Maarouf,Sidi Maarouf,11555.87,92.0,2,Mubawab
1035,Appartement,Casablanca,Les princesses,Les princesses,19758.06,124.0,3,Mubawab
1036,Appartement,Casablanca,Belvédère,Belvédère,19629.63,81.0,2,Mubawab
1038,Appartement,Casablanca,Ain Diab Extension,Ain Diab Extension,13148.15,270.0,4,Mubawab
1039,Appartement,Casablanca,Alsace Lorraine,Autre_Casablanca,16666.67,87.0,2,Mubawab
1040,Appartement,Casablanca,Racine,Racine,19314.29,175.0,3,Mubawab
1041,Appartement,Casablanca,Bourgogne Ouest,Autre_Casablanca,14824.12,199.0,3,Mubawab
1042,Appartement,Casablanca,Racine,Racine,19736.84,190.0,4,Mubawab
1043,Appartement,Casablanca,Bourgogne Ouest,Autre_Casablanca,13333.33,186.0,3,Mubawab
1044,Appartement,Casablanca,Mers Sultan,Mers Sultan,18181.82,132.0,3,Mubawab
1045,Appartement,Casablanca,Al Qods,Al Qods,8500.0,114.0,2,Mubawab
1046,Appartement,Casablanca,Racine,Racine,21000.0,200.0,3,Mubawab
1047,Appartement,Casablanca,Almaz,Almaz,12977.1,131.0,2,Mubawab
1048,Appartement,Casablanca,Les princesses,Les princesses,16129.03,155.0,3,Mubawab
1049,Appartement,Casablanca,Belvédère,Belvédère,12962.96,108.0,3,Mubawab
1050,Appartement,Casablanca,Les Hôpitaux,Autre_Casablanca,12437.81,201.0,3,Mubawab
1051,Appartement,Casablanca,Gauthier,Gauthier,21153.85,221.0,3,Mubawab
1052,Appartement,Casablanca,Racine,Racine,18867.92,212.0,3,Mubawab
1173,Appartement,Casablanca,Gauthier,Gauthier,19915.25,118.0,2,Mubawab
1060,Appartement,Casablanca,Franceville,Autre_Casablanca,16500.0,107.0,3,Mubawab
1062,Appartement,Casablanca,Sidi Maarouf,Sidi Maarouf,12202.02,119.0,2,Mubawab
1063,Appartement,Casablanca,Belvédère,Belvédère,15421.69,83.0,2,Mubawab
1065,Appartement,Casablanca,Ain Diab Extension,Ain Diab Extension,13725.49,204.0,3,Mubawab
1067,Appartement,Casablanca,Palmier,Palmier,17803.03,132.0,3,Mubawab
1068,Appartement,Casablanca,Casablanca Finance City,Casablanca Finance City,25238.1,105.0,2,Mubawab
1069,Appartement,Casablanca,Mers Sultan,Mers Sultan,11515.15,132.0,3,Mubawab
1070,Appartement,Casablanca,Les Hôpitaux,Autre_Casablanca,12738.85,157.0,3,Mubawab
1072,Appartement,Casablanca,Les princesses,Les princesses,14661.65,133.0,3,Mubawab
1073,Appartement,Casablanca,Derb Ghalef,Autre_Casablanca,17816.09,87.0,2,Mubawab
1075,Appartement,Casablanca,Belvédère,Belvédère,11111.11,90.0,2,Mubawab
1076,Appartement,Casablanca,Val Fleury,Val Fleury,15942.03,138.0,3,Mubawab
1078,Appartement,Casablanca,Casablanca Finance City,Casablanca Finance City,24333.33,150.0,2,Mubawab
1079,Appartement,Casablanca,Californie,Californie,17500.0,120.0,3,Mubawab
1080,Appartement,Casablanca,Les Hôpitaux,Autre_Casablanca,10962.73,161.0,3,Mubawab
1081,Appartement,Casablanca,Beauséjour,Autre_Casablanca,10689.66,145.0,2,Mubawab
1082,Appartement,Casablanca,Maârif Extension,Maârif Extension,13333.33,225.0,5,Mubawab
1083,Appartement,Casablanca,Gauthier,Gauthier,18857.14,175.0,3,Mubawab
1084,Appartement,Casablanca,Gauthier,Gauthier,14285.71,147.0,3,Mubawab
1085,Appartement,Casablanca,Gauthier,Gauthier,15348.84,215.0,3,Mubawab
1086,Appartement,Casablanca,Californie,Californie,15129.31,116.0,2,Mubawab
1088,Appartement,Casablanca,Sidi Maarouf,Sidi Maarouf,13444.88,125.0,2,Mubawab
1090,Appartement,Casablanca,Les princesses,Les princesses,13586.96,184.0,3,Mubawab
1091,Appartement,Casablanca,Les princesses,Les princesses,16535.43,127.0,3,Mubawab
1092,Appartement,Casablanca,Les princesses,Les princesses,18650.79,126.0,3,Mubawab
1093,Appartement,Casablanca,Racine,Racine,27027.03,185.0,3,Mubawab
1100,Appartement,Casablanca,Aïn Sebaâ,Aïn Sebaâ,11645.57,79.0,2,Mubawab
1101,Appartement,Casablanca,Racine,Racine,15469.61,181.0,3,Mubawab
1102,Appartement,Casablanca,Beauséjour,Autre_Casablanca,12364.34,129.0,2,Mubawab
1103,Appartement,Casablanca,Laymoune,Laymoune,16336.63,101.0,3,Mubawab
1104,Appartement,Casablanca,Californie,Californie,15416.67,120.0,2,Mubawab
1105,Appartement,Casablanca,Almaz,Almaz,15819.21,177.0,3,Mubawab
1106,Appartement,Casablanca,Ain Diab,Ain Diab,26486.49,185.0,3,Mubawab
1108,Appartement,Casablanca,Maârif Extension,Maârif Extension,13559.32,236.0,4,Mubawab
1109,Appartement,Casablanca,Ferme Bretonne (Hay Arraha),Autre_Casablanca,20000.0,115.0,3,Mubawab
1110,Appartement,Casablanca,Racine,Racine,21000.0,200.0,4,Mubawab
1111,Appartement,Casablanca,Racine,Racine,20909.09,110.0,2,Mubawab
1112,Appartement,Casablanca,Triangle d'Or,Autre_Casablanca,20689.66,116.0,2,Mubawab
1113,Appartement,Casablanca,Triangle d'Or,Autre_Casablanca,16000.0,100.0,2,Mubawab
1114,Appartement,Casablanca,Mers Sultan,Mers Sultan,12437.81,201.0,3,Mubawab
1115,Appartement,Casablanca,Quartier Bachkou,Autre_Casablanca,18220.34,118.0,3,Mubawab
1116,Appartement,Casablanca,Triangle d'Or,Autre_Casablanca,17346.94,98.0,2,Mubawab
1117,Appartement,Casablanca,Val Fleury,Val Fleury,17244.09,127.0,3,Mubawab
1118,Appartement,Casablanca,Les Hôpitaux,Autre_Casablanca,12640.45,178.0,3,Mubawab
1119,Appartement,Casablanca,Californie,Californie,16978.87,142.0,3,Mubawab
1121,Appartement,Casablanca,Sidi Maarouf,Sidi Maarouf,13514.78,90.0,2,Mubawab
1123,Appartement,Casablanca,Casablanca Finance City,Casablanca Finance City,15277.78,108.0,3,Mubawab
1124,Appartement,Casablanca,Racine,Racine,18229.17,96.0,2,Mubawab
1125,Appartement,Casablanca,Belvédère,Belvédère,10062.89,159.0,3,Mubawab
1129,Appartement,Casablanca,Belvédère,Belvédère,15243.9,82.0,2,Mubawab
1130,Appartement,Casablanca,Aïn Sebaâ,Aïn Sebaâ,10097.09,103.0,3,Mubawab
1131,Appartement,Casablanca,Val Fleury,Val Fleury,18470.59,85.0,2,Mubawab
1132,Appartement,Casablanca,Belvédère,Belvédère,13064.52,124.0,3,Mubawab
1134,Appartement,Casablanca,Les Hôpitaux,Autre_Casablanca,15277.78,144.0,3,Mubawab
1135,Appartement,Casablanca,Gauthier,Gauthier,16666.67,135.0,3,Mubawab
1137,Appartement,Casablanca,Racine,Racine,24736.84,95.0,2,Mubawab
1138,Appartement,Casablanca,Ain Chock,Ain Chock,14772.73,88.0,2,Mubawab
1139,Appartement,Casablanca,Mers Sultan,Mers Sultan,18926.55,177.0,3,Mubawab
1141,Appartement,Casablanca,Franceville,Autre_Casablanca,19000.0,76.0,2,Mubawab
1143,Appartement,Casablanca,Les Hôpitaux,Autre_Casablanca,14062.5,96.0,2,Mubawab
1144,Appartement,Casablanca,Belvédère,Belvédère,8139.53,172.0,4,Mubawab
1145,Appartement,Casablanca,Sidi Moumen,Sidi Moumen,5348.84,215.0,4,Mubawab
1146,Appartement,Casablanca,Hay Hassani,Hay Hassani,7142.86,56.0,2,Mubawab
1149,Appartement,Casablanca,Sidi Maarouf,Sidi Maarouf,5970.15,134.0,2,Mubawab
1150,Appartement,Casablanca,Gauthier,Gauthier,17021.28,141.0,3,Mubawab
1153,Appartement,Casablanca,Belvédère,Belvédère,13978.49,93.0,2,Mubawab
1154,Appartement,Casablanca,Aïn Sebaâ,Aïn Sebaâ,13263.25,77.0,2,Mubawab
1158,Appartement,Casablanca,Palmier,Palmier,21014.49,69.0,2,Mubawab
1159,Appartement,Casablanca,Palmier,Palmier,23684.21,57.0,2,Mubawab
1161,Appartement,Casablanca,Racine,Racine,16666.67,144.0,2,Mubawab
1162,Appartement,Casablanca,Belvédère,Belvédère,15000.0,92.0,3,Mubawab
1163,Appartement,Casablanca,Aïn Sebaâ,Aïn Sebaâ,10400.0,100.0,3,Mubawab
1164,Appartement,Casablanca,Val Fleury,Val Fleury,20000.0,72.0,2,Mubawab
1165,Appartement,Casablanca,Belvédère,Belvédère,14408.6,93.0,2,Mubawab
1166,Appartement,Casablanca,Riviera,Autre_Casablanca,18901.23,81.0,2,Mubawab
1167,Appartement,Casablanca,Racine,Racine,15510.2,245.0,3,Mubawab
1169,Appartement,Casablanca,Franceville,Autre_Casablanca,17000.0,103.0,3,Mubawab
1171,Appartement,Casablanca,Racine,Racine,16129.03,155.0,3,Mubawab
1174,Appartement,Casablanca,Triangle d'Or,Autre_Casablanca,16666.67,258.0,3,Mubawab
1175,Appartement,Casablanca,Les princesses,Les princesses,19166.67,120.0,3,Mubawab
1176,Appartement,Casablanca,Les princesses,Les princesses,12941.18,153.0,3,Mubawab
1177,Appartement,Casablanca,Racine,Racine,21226.42,212.0,4,Mubawab
1179,Appartement,Casablanca,Racine,Racine,14044.94,267.0,3,Mubawab
1180,Appartement,Casablanca,Maârif Extension,Maârif Extension,12967.03,91.0,2,Mubawab
1181,Appartement,Casablanca,Belvédère,Belvédère,13888.89,108.0,2,Mubawab
1186,Appartement,Casablanca,Belvédère,Belvédère,10945.95,148.0,3,Mubawab
1187,Appartement,Casablanca,Aïn Sebaâ,Aïn Sebaâ,13074.94,77.0,3,Mubawab
1189,Appartement,Casablanca,Val Fleury,Val Fleury,11940.3,134.0,3,Mubawab
1191,Appartement,Casablanca,Palmier,Palmier,19791.67,96.0,2,Mubawab
1192,Appartement,Casablanca,Hay Moulay Abdellah,Autre_Casablanca,8179.01,324.0,4,Mubawab
1195,Appartement,Casablanca,Belvédère,Belvédère,16133.33,75.0,2,Mubawab
1196,Appartement,Casablanca,Aïn Sebaâ,Aïn Sebaâ,10061.73,81.0,2,Mubawab
1197,Appartement,Casablanca,Val Fleury,Val Fleury,15813.95,129.0,2,Mubawab
1198,Appartement,Casablanca,Belvédère,Belvédère,12845.53,123.0,3,Mubawab
1200,Appartement,Casablanca,Belvédère,Belvédère,12307.69,65.0,2,Mubawab
1208,Appartement,Casablanca,Racine,Racine,16666.67,210.0,3,Mubawab
1209,Appartement,Casablanca,Mandarona,Mandarona,15200.0,125.0,3,Mubawab
1210,Appartement,Casablanca,Ferme Bretonne (Hay Arraha),Autre_Casablanca,17130.43,115.0,3,Mubawab
1213,Appartement,Casablanca,Aïn Sebaâ,Aïn Sebaâ,11404.52,93.0,3,Mubawab
1215,Appartement,Casablanca,Les princesses,Les princesses,19166.67,120.0,3,Mubawab
1216,Appartement,Casablanca,Val Fleury,Val Fleury,17322.83,127.0,3,Mubawab
1217,Appartement,Casablanca,Plateau (Al Batha),Autre_Casablanca,19029.13,103.0,3,Mubawab
1219,Appartement,Casablanca,Belvédère,Belvédère,14386.79,106.0,2,Mubawab
1220,Appartement,Casablanca,Aïn Sebaâ,Aïn Sebaâ,13284.42,77.0,2,Mubawab
1222,Appartement,Casablanca,Casablanca Finance City,Casablanca Finance City,23529.41,170.0,4,Mubawab
1223,Appartement,Casablanca,Les Hôpitaux,Autre_Casablanca,12500.0,172.0,3,Mubawab
1225,Appartement,Casablanca,Oasis,Oasis,18500.0,80.0,2,Mubawab
1228,Appartement,Casablanca,Belvédère,Belvédère,16133.33,75.0,2,Mubawab
1229,Appartement,Casablanca,Val Fleury,Val Fleury,15725.19,131.0,2,Mubawab
1230,Appartement,Casablanca,Belvédère,Belvédère,11875.0,128.0,2,Mubawab
1231,Appartement,Casablanca,Riviera,Autre_Casablanca,20207.79,77.0,2,Mubawab
1233,Appartement,Casablanca,Les princesses,Les princesses,16200.0,100.0,3,Mubawab
1235,Appartement,Casablanca,Maârif Extension,Maârif Extension,13636.36,110.0,2,Mubawab
1238,Appartement,Casablanca,Palmier,Palmier,17032.97,182.0,3,Mubawab
1240,Appartement,Casablanca,Racine,Racine,14685.31,286.0,3,Mubawab
1241,Appartement,Casablanca,Casablanca Marina,Autre_Casablanca,34166.67,120.0,2,Mubawab
1242,Appartement,Casablanca,Aïn Sebaâ,Aïn Sebaâ,10581.4,86.0,2,Mubawab
1243,Appartement,Casablanca,Mers Sultan,Mers Sultan,14285.71,91.0,2,Mubawab
1246,Appartement,Casablanca,Aïn Sebaâ,Aïn Sebaâ,10101.01,99.0,3,Mubawab
1248,Appartement,Casablanca,Palmier,Palmier,22833.33,60.0,2,Mubawab
1251,Appartement,Casablanca,Belvédère,Belvédère,14074.07,108.0,2,Mubawab
1252,Appartement,Casablanca,Aïn Sebaâ,Aïn Sebaâ,12865.47,77.0,2,Mubawab
1253,Appartement,Casablanca,Ain Diab Extension,Ain Diab Extension,14166.67,192.0,4,Mubawab
1255,Appartement,Casablanca,Maârif Extension,Maârif Extension,13953.49,215.0,3,Mubawab
1256,Appartement,Casablanca,Ain Diab,Ain Diab,19140.62,128.0,3,Mubawab
1257,Appartement,Casablanca,Ferme Bretonne (Hay Arraha),Autre_Casablanca,16250.0,120.0,2,Mubawab
1258,Appartement,Casablanca,Beauséjour,Autre_Casablanca,6565.66,297.0,3,Mubawab
1260,Appartement,Casablanca,Les Hôpitaux,Autre_Casablanca,10204.92,244.0,4,Mubawab
1261,Appartement,Casablanca,Val Fleury,Val Fleury,20277.78,72.0,2,Mubawab
1262,Appartement,Casablanca,Belvédère,Belvédère,12393.16,117.0,2,Mubawab
1265,Appartement,Casablanca,Sidi Moumen,Sidi Moumen,8010.75,93.0,3,Mubawab
1266,Appartement,Casablanca,Aïn Sebaâ,Aïn Sebaâ,12254.24,118.0,3,Mubawab
1267,Appartement,Casablanca,Belvédère,Belvédère,10714.29,112.0,2,Mubawab
1268,Appartement,Casablanca,Lusitania,Autre_Casablanca,9274.19,124.0,2,Mubawab
1269,Appartement,Casablanca,Palmier,Palmier,18851.35,148.0,3,Mubawab
1270,Appartement,Casablanca,Ain Diab Extension,Ain Diab Extension,19140.62,128.0,3,Mubawab
1271,Appartement,Casablanca,Ferme Bretonne (Hay Arraha),Autre_Casablanca,18548.39,124.0,3,Mubawab
1272,Appartement,Casablanca,Bourgogne Ouest,Autre_Casablanca,17326.73,202.0,3,Mubawab
1273,Appartement,Casablanca,Maârif,Autre_Casablanca,18823.53,68.0,2,Mubawab
1274,Appartement,Casablanca,Ferme Bretonne (Hay Arraha),Autre_Casablanca,20000.0,105.0,2,Mubawab
1275,Appartement,Casablanca,Roches Noires,Roches Noires,12755.1,98.0,2,Mubawab
1277,Appartement,Casablanca,Bourgogne Ouest,Autre_Casablanca,15789.47,190.0,3,Mubawab
1278,Appartement,Casablanca,Aïn Sebaâ,Aïn Sebaâ,10759.49,79.0,3,Mubawab
1279,Appartement,Casablanca,Palmier,Palmier,16216.22,185.0,3,Mubawab
1280,Appartement,Casablanca,Ain Diab Extension,Ain Diab Extension,13148.15,270.0,4,Mubawab
1281,Appartement,Casablanca,Les princesses,Les princesses,18378.38,185.0,3,Mubawab
1282,Appartement,Casablanca,Racine,Racine,16875.0,320.0,3,Mubawab
1283,Appartement,Casablanca,Casablanca Finance City,Casablanca Finance City,24062.5,160.0,3,Mubawab
1284,Appartement,Casablanca,Belvédère,Belvédère,14074.07,108.0,2,Mubawab
1285,Appartement,Casablanca,Aïn Sebaâ,Aïn Sebaâ,11191.37,76.0,3,Mubawab
1286,Appartement,Casablanca,Ain Diab Extension,Ain Diab Extension,15748.03,127.0,3,Mubawab
1288,Appartement,Casablanca,Belvédère,Belvédère,12032.52,123.0,3,Mubawab
1289,Appartement,Casablanca,Belvédère,Belvédère,12209.3,86.0,2,Mubawab
1290,Appartement,Casablanca,Ain Diab Extension,Ain Diab Extension,18783.78,370.0,3,Mubawab
1293,Appartement,Casablanca,Anfa Supérieur,Anfa Supérieur,30797.1,138.0,2,Mubawab
1294,Appartement,Casablanca,Val Fleury,Val Fleury,18705.88,85.0,2,Mubawab
1295,Appartement,Casablanca,Belvédère,Belvédère,14074.07,108.0,2,Mubawab
1296,Appartement,Casablanca,Riviera,Autre_Casablanca,20985.71,70.0,2,Mubawab
1298,Appartement,Casablanca,Sidi Moumen,Sidi Moumen,7448.98,98.0,3,Mubawab
1299,Appartement,Casablanca,Oasis,Oasis,23750.0,120.0,3,Mubawab
1311,Appartement,Casablanca,Palmier,Palmier,18400.0,75.0,2,Mubawab
1300,Appartement,Casablanca,Belvédère,Belvédère,12708.33,96.0,2,Mubawab
1301,Appartement,Casablanca,Gauthier,Gauthier,18275.86,290.0,4,Mubawab
1302,Appartement,Casablanca,Casablanca Finance City,Casablanca Finance City,22796.61,118.0,2,Mubawab
1304,Appartement,Casablanca,Bourgogne Ouest,Autre_Casablanca,11926.61,109.0,2,Mubawab
1305,Appartement,Casablanca,Maârif,Autre_Casablanca,26000.0,125.0,3,Mubawab
1306,Appartement,Casablanca,Maârif,Autre_Casablanca,24803.68,163.0,3,Mubawab
1308,Appartement,Casablanca,Burger,Autre_Casablanca,15046.73,107.0,2,Mubawab
1309,Appartement,Casablanca,Ferme Bretonne (Hay Arraha),Autre_Casablanca,15068.49,146.0,2,Mubawab
1312,Appartement,Casablanca,CIL (Hay Salam),CIL (Hay Salam),13008.13,123.0,3,Mubawab
1313,Appartement,Casablanca,Gauthier,Gauthier,17291.67,240.0,4,Mubawab
1314,Appartement,Casablanca,Les Hôpitaux,Autre_Casablanca,12323.94,142.0,3,Mubawab
1315,Appartement,Casablanca,Beauséjour,Autre_Casablanca,15044.25,113.0,2,Mubawab
1316,Appartement,Casablanca,Triangle d'Or,Autre_Casablanca,8885.54,332.0,5,Mubawab
1317,Appartement,Casablanca,Belvédère,Belvédère,12903.23,124.0,3,Mubawab
1318,Appartement,Casablanca,Aïn Sebaâ,Aïn Sebaâ,12316.34,71.0,2,Mubawab
1319,Appartement,Casablanca,Ain Diab Extension,Ain Diab Extension,14173.23,127.0,3,Mubawab
1322,Appartement,Casablanca,Palmier,Palmier,22950.82,61.0,2,Mubawab
1324,Appartement,Casablanca,Californie,Californie,17006.8,147.0,3,Mubawab
1326,Appartement,Casablanca,Racine,Racine,20245.4,163.0,2,Mubawab
1327,Appartement,Casablanca,Val Fleury,Val Fleury,20555.56,72.0,2,Mubawab
1328,Appartement,Casablanca,Belvédère,Belvédère,13796.3,108.0,2,Mubawab
1329,Appartement,Casablanca,Riviera,Autre_Casablanca,21709.3,86.0,2,Mubawab
1331,Appartement,Casablanca,Sidi Moumen,Sidi Moumen,7350.0,100.0,3,Mubawab
1336,Appartement,Casablanca,Anfa,Anfa,13583.62,293.0,3,Mubawab
1337,Appartement,Casablanca,Casablanca Finance City,Casablanca Finance City,32500.0,80.0,2,Mubawab
1338,Appartement,Casablanca,Racine,Racine,15048.54,206.0,3,Mubawab
1339,Appartement,Casablanca,Triangle d'Or,Autre_Casablanca,17180.62,227.0,3,Mubawab
1341,Appartement,Casablanca,Les Hôpitaux,Autre_Casablanca,15231.79,151.0,3,Mubawab
1342,Appartement,Casablanca,Bourgogne Ouest,Autre_Casablanca,15384.62,195.0,3,Mubawab
1343,Appartement,Casablanca,Les princesses,Les princesses,17543.86,171.0,3,Mubawab
1344,Appartement,Casablanca,Gauthier,Gauthier,14444.44,180.0,4,Mubawab
1345,Appartement,Casablanca,Ferme Bretonne (Hay Arraha),Autre_Casablanca,10152.28,197.0,2,Mubawab
1346,Appartement,Casablanca,Gauthier,Gauthier,17816.09,174.0,3,Mubawab
1347,Appartement,Casablanca,Val Fleury,Val Fleury,11965.81,234.0,3,Mubawab
1349,Appartement,Casablanca,Al Qods,Al Qods,8787.88,99.0,2,Mubawab
